-464.977,34.8634,-39.8822,14.4982,-25.0711,-25.6768,-22.6308,71.3148,-37.2208,-36.5713,-55.3916,104.178,-26.3844,22.3023,3.4591,48.4871,-32.7647,-1.49233,-44.1173,48.6565,25.8195,-37.3799,13.0786,16.5374,7.97516,-1.72979,-16.0575,3.77148,9.4448,-25.4016,37.77,-1.4964,-7.1495,15.1417,3.83992,1.38348,27.8258,6.6306,-6.47546,-4.38196,12.8834,-14.1069,-12.6398,9.74108,-2.74425,-0.4524,-6.61548,-14.4074,-3.78927,-3.42419,11.7337,-12.1185,7.45878,-3.19573,-4.48062,-0.476823,-6.29336,1.95062,-3.86687,-8.92495,10.1571,2.49452,-3.67806,-5.16392
-464.467,7.93107,-31.9963,19.4433,22.124,38.3075,-9.69739,50.6813,-71.4164,-28.4611,-38.9811,89.2847,10.5109,46.6824,-7.62754,13.4878,-13.527,-1.2839,-39.7806,35.0441,-34.4495,-33.2019,16.5292,31.1477,-20.5403,29.4594,-9.08525,-14.8959,3.89352,-35.4248,28.2694,0.385855,-3.56726,-3.93118,30.6217,-3.34349,3.09883,-1.47255,-14.718,3.821,-5.71798,-3.08764,2.57589,-14.8815,11.3329,-10.3572,-8.87002,-2.35557,-7.88314,4.78847,5.80832,-8.4652,-2.77704,5.43378,15.4161,-11.2457,10.0926,-1.49208,15.6788,13.6481,2.66525,0.665181,-0.39984,-1.86994
-453.322,22.6201,-9.01785,26.345,48.318,53.6482,7.98493,14.9454,-62.9585,-12.6168,-12.6901,83.4713,48.333,40.8864,-3.99475,-11.8405,-16.5124,3.17261,-1.91716,1.97767,-48.9726,-25.5661,2.76476,14.4534,-8.60341,44.8821,11.3308,-29.6596,-5.11878,-7.08128,15.0405,0.741438,22.0043,-8.18452,4.40285,-8.4693,-24.0915,-8.73175,18.1048,-5.53391,9.4324,1.17774,-10.0692,-6.02705,9.89644,-18.2056,-9.29329,22.1995,2.46825,-3.63537,-12.7187,-2.39686,2.50922,2.54089,-3.39732,-9.30171,14.5955,2.86224,5.46614,-10.6003,-16.7133,3.54869,8.71466,-2.44772
-467.747,52.0503,33.6922,11.3165,37.5665,10.4667,15.3756,-24.2502,-56.1716,-21.8508,25.2038,74.1056,30.7854,3.31954,0.34821,-12.49,4.35508,6.32113,23.9384,-40.2679,-35.3691,-1.08588,-6.99834,-4.76781,5.70071,32.8733,40.8664,-23.4,27.7292,11.4844,7.86638,-1.98893,27.6068,-2.8646,-11.3418,-10.8403,-22.7109,1.05141,20.6629,-6.27393,-6.46055,-3.06871,1.08743,12.6374,2.84993,-2.74763,6.49824,4.25623,7.5491,-22.0927,-18.5765,2.95703,4.32862,16.2784,0.400444,6.68999,-1.21744,4.02586,-11.8617,-10.9654,-3.73183,0.491821,2.668,-2.75429
-437.721,58.6917,82.7529,-8.87591,18.2607,-4.22126,-26.7887,-32.0441,-61.8263,-49.2964,57.1986,59.393,-22.2875,-52.3364,16.1288,2.02377,-15.3074,-34.5344,-0.645218,-55.0205,-16.4312,-15.0149,-3.10886,9.2053,-5.6677,15.8222,45.8889,17.8378,50.8732,10.8582,-1.65392,-5.6918,-10.4901,-42.0651,-1.16255,-8.91439,-11.2593,12.0562,-13.8868,-3.09231,-4.20008,9.95678,2.13482,3.72033,-11.8051,2.97976,-2.7198,0.0627899,-8.24044,0.830536,-3.97742,-9.72105,9.17519,0.181823,5.43063,2.13829,-9.68556,1.54155,4.48975,13.7581,3.93169,8.3209,1.22217,2.61657
-410.082,53.4386,85.7058,-35.9771,11.8026,23.9633,-28.7636,-31.1213,-50.2751,-63.5843,91.8068,50.5774,-24.5129,-63.5726,-26.7475,-18.5472,-23.8665,-38.7121,-23.551,-59.2937,-18.5512,-25.0476,38.5471,13.6769,-3.36822,-36.2187,-2.96827,29.2292,29.6045,-10.7027,-9.04105,7.39582,-22.0275,-5.24042,3.2467,7.62853,8.90323,15.5953,-14.7765,-12.4653,14.7533,-14.2451,4.93416,-1.37419,-3.45945,11.3637,-0.548871,9.13557,-6.39041,17.3533,7.02515,0.701539,-11.2467,-16.8488,-7.29503,-14.6344,-13.9796,-4.14584,-8.397,6.93441,-8.09884,-0.556537,-4.80784,-3.525
-426.39,41.9799,81.9329,-18.8225,16.1876,35.0975,-25.0891,-11.4023,-37.0224,-14.3234,109.12,23.4224,-0.261953,-26.2013,-51.3236,-47.5765,11.9111,-7.06455,-16.73,-7.67915,6.19911,-11.4433,71.431,4.66844,5.70443,-58.8935,-31.0883,13.2228,2.47973,-6.77919,-15.8087,11.1149,-1.3096,32.0141,-5.89249,-8.25395,-9.03484,13.0283,16.1391,-12.6903,8.14692,-26.0642,4.1168,5.38473,-6.50327,7.3096,11.5232,1.87042,-0.576214,-14.3748,3.79457,8.94675,-4.06015,2.00346,3.29321,7.66857,4.2633,19.1097,5.60144,-2.16881,2.73937,-13.8757,3.30084,2.77877
-439.247,11.2063,34.2599,-21.9293,-0.153925,25.6466,13.8326,6.99685,-30.1857,29.0541,92.5184,-4.54409,-9.68321,11.2439,-13.1759,-60.514,45.5073,13.0891,-39.5825,60.3754,-20.2336,34.7263,69.4155,-13.9797,9.88017,-9.64108,-21.3338,21.332,-4.11761,5.7175,-18.0601,-6.70689,8.2351,16.3839,-21.6672,3.84699,-13.3373,-12.0634,7.89352,13.4059,-2.99584,9.8179,-20.2628,-9.6286,5.12879,7.76296,-2.47651,-15.8297,-0.301941,0.741088,-5.85308,0.268386,6.37297,7.5675,9.13888,1.73984,4.84931,0.0578788,16.2672,-0.257204,5.16985,10.6387,-1.44517,7.95454
-454.46,-61.9344,-54.2226,-38.5078,25.7659,26.76,20.041,43.9683,-28.0032,-14.3679,39.0569,-55.8578,-47.4691,-11.3996,22.2075,-47.2758,26.147,20.4117,-18.6422,18.8227,-57.2652,27.8022,36.3248,-36.0523,25.1371,17.7066,-4.2464,34.9777,-24.6695,24.3809,18.8687,-13.0852,2.49008,-3.73858,17.1027,-2.33224,-13.8767,-26.38,-0.970606,18.6459,-2.02308,5.32479,-27.0566,7.23435,-6.87832,-3.77015,-3.82357,-3.09808,-6.03807,-6.62601,-3.92762,-14.5956,8.93534,-2.46604,1.56364,-17.2377,-6.57093,-8.3628,-7.05962,-1.83118,7.09673,-4.37523,2.18175,4.28802
-469.214,-52.7801,-55.2961,-35.0538,65.1727,54.8166,41.2767,76.7253,-14.7298,-68.8068,-24.2569,-58.8506,-15.0758,31.9852,20.6287,-35.0208,7.10243,24.4033,23.0905,3.80426,-13.5583,3.54318,7.59866,-34.3429,-7.84032,8.07131,32.3102,28.918,-19.9101,-7.25677,-4.44555,-12.4073,-3.2616,-0.661181,12.4512,42.5886,7.38461,14.506,-0.464855,12.8976,4.70257,-7.37323,1.96367,24.6001,-9.87351,0.774327,-1.63362,0.511836,7.43219,1.55509,7.87196,-0.163867,6.92338,8.40113,-5.22847,2.97728,-7.30595,4.97712,0.151527,1.34266,7.78402,-4.04937,6.12412,-2.07874
-487.378,-32.9139,-5.58612,-35.7835,80.2304,69.9445,83.6803,52.0806,4.98274,-71.9826,-26.8371,-49.8075,2.69094,45.0695,3.6524,-14.4391,-20.8299,23.8951,16.7753,20.6052,-9.96632,2.25573,22.7788,-14.872,-5.74893,-3.09502,43.7134,4.20987,-5.77893,-15.043,-12.8158,-4.13211,-0.902532,-18.1998,-15.2446,21.7001,11.4714,-5.14666,0.85812,2.33454,11.4061,-14.742,10.1835,17.3231,8.23201,10.8598,2.01549,0.189556,-0.967144,9.45121,-6.26957,6.20879,2.64356,4.13502,2.16768,4.23343,5.87882,5.15787,7.2507,-0.369236,-7.04739,-1.13023,0.2696,-6.04333
-499.921,-33.5869,14.4614,-29.6869,65.3399,49.3755,86.3679,-20.301,43.3772,-21.0455,-23.5565,-35.4933,12.2559,27.3807,-1.04569,3.45943,-21.0024,8.74284,-9.81128,8.73001,-10.5217,-16.9338,32.1646,-13.6367,-10.2927,3.50626,21.4472,-16.4216,-16.0071,-7.258,-19.7208,0.106923,-1.50558,-18.0546,-13.0096,-6.04852,33.7227,0.148888,-4.65981,-18.342,-2.68662,-17.2853,0.784447,14.3849,5.61077,5.12902,14.5913,-5.15205,5.48693,12.6012,9.88833,12.101,0.557184,2.24747,2.37584,0.652865,9.93156,1.88305,6.93196,6.56263,-4.05472,1.70187,0.431933,-6.91507
-527.068,-24.7291,31.0518,-28.5892,43.0213,13.7507,32.795,-60.8372,68.7223,3.90767,-10.6116,-7.50913,-0.782442,3.58501,10.8774,14.334,-13.4522,-0.228646,-18.8025,1.36726,-1.059,-22.0271,16.8063,0.682332,-11.7287,1.65847,-3.33131,-23.1447,-4.43051,-2.6316,-19.4863,-10.9281,-4.15023,-7.94783,-4.34588,-11.2667,11.7166,-6.62573,-0.877907,1.80608,-10.1158,7.83478,-11.5401,-3.65756,10.6164,3.34169,11.7837,-12.0465,-3.33295,15.1916,-0.58625,19.8103,-5.88423,-7.56225,16.7614,-7.56646,-0.169544,-0.150769,-1.2999,12.9487,0.418738,-3.76744,-2.20749,-2.71782
-514.974,-24.4964,40.8062,-27.4799,47.0667,5.32502,10.9282,-60.3042,75.2779,27.2378,20.3634,-8.12875,-16.3998,-6.87304,26.5592,-5.08301,-10.1142,3.72346,-13.6718,-1.68108,17.9967,-19.0354,3.24436,0.721148,19.0974,13.8214,-3.34807,-22.6765,-0.686775,-29.8388,-23.4041,-16.7045,5.06932,-1.78412,-4.23975,-21.3052,-7.26891,4.79945,-0.907145,17.9341,9.12909,8.62427,-18.3277,-7.81891,5.98654,-11.4131,13.2796,-9.62756,-9.79166,7.29912,-10.6072,1.36145,1.71003,-19.7251,9.51291,-9.78603,-4.98466,-4.78399,-7.40487,-7.8889,-6.21,-6.68631,-4.87275,-9.84366
-478.827,-21.9137,49.1491,-4.94685,37.4538,-2.19466,11.734,-65.4565,81.0808,46.5138,5.68422,-18.2472,-9.79019,-7.36916,24.0455,-12.717,-1.37192,26.1268,-9.9198,-14.5363,1.1813,-14.0802,-1.01713,-13.7449,30.3979,28.488,2.76053,-16.9178,-4.60256,-52.8378,-4.07686,-15.9559,15.8458,22.2077,3.37751,-14.6998,-10.5206,16.2592,-15.162,20.0593,-7.9207,-5.99181,-9.35327,-11.8101,-3.80694,1.46781,-0.348074,13.6811,2.36368,2.39166,1.50863,-4.7973,9.18914,-1.75422,-5.10534,-1.49934,-11.9698,11.3599,-5.30318,-2.28934,0.747948,-13.1946,4.74306,3.00607
-433.671,-21.6457,55.7567,10.039,32.0154,-0.522086,17.6644,-47.0577,23.1284,84.6732,-29.813,-1.23926,19.673,-31.5204,-3.2752,-3.81002,38.4157,46.791,14.241,-11.6832,-40.6079,0.837053,-19.1106,2.02908,43.1989,12.4387,-10.784,25.2833,42.4395,-37.2743,-5.20566,-14.5755,16.1799,34.2311,11.2769,-7.3023,13.128,3.62239,-31.3417,-5.29662,-6.65804,3.3899,10.9591,-3.47205,3.84045,1.76537,-16.4603,12.8043,2.70766,7.82029,1.39193,7.4015,0.874888,18.9026,-18.9599,4.24635,4.81141,15.2782,8.33734,5.32356,-6.81278,-0.114359,-0.653279,-2.09558
-387.085,-14.5167,62.9513,38.2517,42.7795,57.083,10.7929,10.8259,13.8829,111.272,2.33632,-16.3061,62.128,-23.0423,-29.5119,21.2536,30.6842,39.0921,41.069,-16.2726,-33.1328,1.45035,-9.74331,32.9719,-6.47272,-13.4833,-25.6044,34.6612,24.0374,19.6025,8.03943,-20.3853,-15.7204,11.1056,27.9225,17.096,21.3323,1.20655,6.66236,-3.00711,6.98201,26.8439,14.8713,7.65507,-5.71223,-3.24044,0.548564,-16.4162,9.73971,9.29485,-4.67721,-8.4713,7.60743,-4.7694,-6.60425,-9.41125,-1.54102,-2.64732,9.99103,-3.8687,0.362699,-0.471066,-5.30003,-1.56961
-396.691,-51.3167,66.0982,48.1376,44.2614,87.3386,2.03652,26.2013,-1.14157,58.1397,50.2846,2.62004,61.2501,33.215,-36.9046,12.197,-11.2002,31.303,30.932,-19.0095,31.1373,-5.92924,5.20005,-4.41896,-4.08917,3.70803,-19.6899,-14.6967,-27.5463,10.3538,-24.3729,-9.91159,-33.4103,-17.2379,27.5083,4.18722,21.6118,-8.94657,-11.3962,4.10829,7.65199,5.8716,17.5386,6.97787,-11.8503,-3.71578,11.95,2.6262,4.91038,1.92338,-6.92547,-13.1217,3.9506,11.403,-1.73317,6.58273,-3.45342,-11.6723,-3.79247,0.730786,-2.71911,2.99752,2.15782,8.19773
-406.006,-97.2853,53.7186,52.295,23.494,73.7972,8.63023,25.8925,-19.3579,43.7244,77.1297,33.7973,84.9915,40.6367,-44.1627,18.5343,-51.516,17.4838,29.4416,-18.3444,45.3696,8.48413,-12.14,-27.1328,19.409,15.8025,-16.3811,-14.2794,-17.5244,1.36378,-30.4191,-6.20227,-9.13345,-13.8591,0.767025,-12.5821,9.612,-8.25398,-26.7509,2.60766,0.538087,-0.733661,-8.7785,2.50364,-7.29099,-2.61732,0.168429,2.77888,-9.18944,-3.74035,-1.50937,-6.22254,-7.0954,3.69041,-10.0802,-0.981339,1.48053,-1.37758,1.14154,1.4013,6.53955,14.3695,5.41216,-6.35974
-397.382,-84.2853,70.8733,52.6786,-2.92102,28.7075,0.8317,41.557,-38.1118,58.6226,72.4891,8.13392,73.5334,-6.11403,-36.01,61.0914,-85.8059,-5.31495,17.8615,18.6408,19.8165,52.9851,-13.2444,8.60942,2.96734,-9.25983,-5.01057,-18.6104,-10.8163,29.4815,13.7669,-16.7563,4.67381,20.7651,-13.4158,-4.41191,-9.05776,-0.0663518,-6.14908,2.24575,-22.0709,6.38958,-9.71032,2.87807,4.97652,8.37609,-7.78522,-3.5286,-1.67677,7.55326,8.8495,8.98568,-3.07981,1.28693,0.229859,-0.586875,0.139452,4.78084,-11.2134,7.24129,4.84081,-1.61544,4.27228,-7.32363
-376.611,-54.3454,110.249,33.8509,-18.7854,8.58326,-19.8135,52.5137,-43.242,33.4084,58.6723,-45.171,-11.1678,-42.4543,-3.64984,70.4048,-63.0052,-21.8602,1.79111,35.8498,24.9707,64.9791,-0.59885,32.5092,-10.1733,-20.1018,21.8466,-28.0717,7.07761,1.38253,25.0261,-18.3825,7.55891,8.55866,8.5133,10.4566,-18.1154,23.5888,12.0366,-1.89201,-13.7375,-5.71869,-12.5848,16.1597,-4.12158,0.891261,-2.97425,5.30297,9.85397,5.25209,6.65741,-1.43483,1.06134,-4.09819,3.00647,0.640717,4.59844,5.04309,-4.1759,9.08318,-5.9746,-7.82577,2.71286,1.16139
-361.742,-73.867,104.374,3.9812,-32.0097,-16.7774,-2.21819,60.1115,-21.1956,14.0218,25.3187,-70.3926,-49.0689,-42.0564,4.84595,69.4675,20.9891,-34.8099,-12.5426,32.9885,39.7877,12.8268,-4.49216,4.2285,14.732,-2.5458,9.03487,-0.296152,20.8985,-39.444,2.79828,-13.5583,15.8639,-11.6071,18.7612,20.062,1.50286,10.2223,17.0589,3.60972,-4.44752,-3.24756,2.65865,8.28694,10.9756,2.49566,7.87581,17.8348,20.2599,-6.86866,-18.4158,-17.4431,-5.2835,8.92875,7.96839,-5.1223,6.35205,-3.02811,8.48803,-5.15637,-11.8279,-4.25124,0.701161,2.7087
